Collection,FloorEthPrice,MaxEthPrice,MinEthPrice,Sales,TimeStamp,VolumeInEth,SMA,RSI,buy_signal,sell_signal,action
meebits,4.25,328.67,3.89,180,1650067200,30448.6686834,4.6513317500000015,44.57599521548418,0,1,1
meebits,4.26,328.67,4.25,462,1650153600,38532.4966686,4.586759250000002,45.22891481972751,0,1,1
meebits,4.79,330.41,4.36,444,1650240000,46581.094055999994,4.565284250000002,69.23758527991451,1,0,-1
meebits,5.6,332.64,5.2,504,1650326400,48886.56034799999,4.583184250000001,83.25769085588209,1,0,-1
meebits,6.0,359.3,5.602,714,1650412800,49814.36762880001,4.635059250000001,86.9336464200595,1,0,-1
meebits,6.1,288.87,5.611,432,1650499200,26948.614894800005,4.682559250000001,87.77260199904568,1,0,-1
meebits,5.6215,285.81,5.421,240,1650585600,35253.83820599999,4.722534250000001,63.41767503192399,1,0,-1
meebits,5.6,217.95,5.48,186,1650672000,10856.128236,4.74753425,62.44450524291148,1,0,-1
meebits,6.25,285.49,5.73,330,1650758400,19190.2980486,4.82253425,76.22939801155285,1,0,-1
meebits,5.55645,233.12,5.45,234,1650844800,19370.227958400003,4.85535675,51.17584366953747,1,0,-1
meebits,5.14,199.29,4.98,498,1650931200,15760.198238400004,4.88385175,41.04955292558252,0,0,0
meebits,6.69,175.49,6.5,396,1651017600,25565.6565948,4.96835175,69.30600547875892,1,0,-1
meebits,6.35,135.73,6.35,108,1651104000,6207.0017746799995,5.07575675,61.25534098417492,1,0,-1
meebits,5.769,136.14,5.75,132,1651190400,6627.3906318,5.158201750000001,49.077944351841175,0,0,0
meebits,6.15,100.0,6.15,204,1651276800,4623.51657408,5.2600975000000005,56.21324260549798,1,0,-1
meebits,6.751,8.15,6.51,198,1651363200,1457.9328000000005,5.411397500000001,65.69216600001889,1,0,-1
meebits,6.5,200.0,6.302,180,1651449600,8540.0388,5.528897500000001,59.02196176966861,1,0,-1
meebits,6.32,30.72,6.301,336,1651536000,6671.1966,5.622397500000001,54.0979908168594,1,0,-1
meebits,6.33,200.0,6.3121,150,1651622400,8281.626600000001,5.713897500000001,54.362391291345816,1,0,-1
meebits,6.31,150.0,6.1,126,1651708800,4307.1546,5.816897500000001,53.590671317828594,1,0,-1
meebits,5.87,150.0,5.581,132,1651795200,6090.756,5.897897500000001,38.543745063225394,0,1,1
meebits,5.4011,150.0,5.4011,66,1651881600,3859.8906000000006,5.954952500000001,28.051784346211157,0,1,1
meebits,4.502515,150.0,4.5,102,1651968000,3112.7728152816003,5.940578250000001,16.979818547422017,0,1,1
meebits,4.3,7.25,4.0912891692,150,1652054400,731.3843213460001,5.875578250000001,15.280728668221085,0,1,1
meebits,4.4303,128.0,4.43,150,1652140800,5048.4258,5.797093250000001,21.590978778287063,0,1,1
meebits,4.2,132.8,4.0,174,1652227200,6524.4680267796,5.702093250000002,18.54003354284289,0,1,1
meebits,3.65,120.0,3.6,180,1652313600,9507.444452999998,5.603518250000002,13.039527013842878,0,1,1
meebits,4.75,150.0,4.3003,306,1652400000,28977.7758,5.561018250000002,50.071688263153334,0,0,0
meebits,4.450050000000001,125.0,4.441,222,1652659200,16010.952,5.471020750000003,43.72492329423922,0,1,1
meebits,4.77,89.0,4.75,216,1652745600,14770.62,5.431698250000002,51.86076719153145,0,0,0
meebits,4.4,79.0,4.4,90,1652832000,4397.905200000001,5.394698250000003,42.896103894012,0,1,1
meebits,4.2003,75.0,4.2,180,1652918400,7618.969799999999,5.270213250000003,38.415949589744095,0,1,1
meebits,4.67,75.0,4.3,150,1653004800,9496.02,5.186213250000003,52.88364398867604,0,0,0
meebits,4.55,147.0,4.2,168,1653523200,21058.5,5.125263250000002,49.19297683099813,0,1,1
meebits,4.0601,147.0,4.06,174,1653609600,21141.7206,5.020768250000002,36.274284209307,0,1,1
meebits,3.801,147.0,3.801,204,1653696000,21805.5033,4.873268250000002,30.90818233686085,0,1,1
meebits,4.069,145.0,4.0,168,1653782400,21282.414,4.751718250000002,42.00134493516206,0,1,1
meebits,3.8201,149.0,3.82,216,1653868800,24151.4106,4.626723250000002,35.4025655156643,0,1,1
meebits,4.25,147.0,3.8812,192,1654041600,21830.64125958,4.522723250000002,51.764081140393195,0,0,0
meebits,4.0,137.0,4.0,42,1654473600,4866.0,4.407223250000002,43.715391049617175,0,1,1
meebits,4.3,132.0,4.3,66,1654560000,7753.8,4.328723250000001,54.3600771056,0,0,0
meebits,3.7609,124.0,3.7609,96,1654646400,8376.75349662,4.246713250000002,38.15233763281196,0,1,1
meebits,4.5,119.0,3.7608,204,1654732800,21103.5648,4.246587500000002,59.06728634290228,1,0,-1
meebits,3.367987,124.0,3.367987,48,1654819200,3703.607922,4.199986850000002,35.854236031849965,0,1,1
meebits,3.749,125.0,3.5,198,1654992000,21529.494,4.165921850000002,44.95542459274313,0,1,1
meebits,2.6975,125.0,2.65,120,1655078400,10198.32,4.090796850000002,30.182537571647106,0,1,1
meebits,3.02,124.0,0.002,222,1655164800,22142.58,4.059296850000001,37.99424113847267,0,1,1
meebits,3.068465,122.0,2.66,408,1655251200,26203.86563353234,3.9752201000000014,39.270647201772604,0,1,1
meebits,3.2,113.0,3.1,408,1655337600,25815.7713815382,3.9127176000000015,43.234900191607245,0,1,1
meebits,3.3,123.0,3.2,348,1655424000,29035.72067118,3.8392176000000013,46.550592981346895,0,1,1
meebits,3.23,123.0,3.11,450,1655510400,35200.62709125601,3.7807176000000013,44.287104845644585,0,1,1
meebits,3.514,153.0,0.05,588,1655596800,36491.04776543999,3.746402600000001,55.3079234017145,0,0,0
meebits,4.65,143.0,3.722,576,1655683200,35930.865743106006,3.745402600000001,77.53119784109454,1,0,-1
meebits,4.7654321,172.0,4.6,288,1655769600,30880.3525926,3.7561742050000015,78.86600172296679,1,0,-1
meebits,4.45,173.0,4.251,402,1655856000,40217.18818284,3.775669205000001,65.56208288054887,1,0,-1
meebits,4.01,175.0,4.0,330,1655942400,33489.843408479996,3.786119205000001,50.66093390364554,1,0,-1
meebits,4.445,175.0,4.17,402,1656028800,44068.24240788,3.804919205000002,61.480196673367374,1,0,-1
meebits,4.45,179.0,4.25,270,1656115200,35584.748999999996,3.836414205000002,61.601177184442776,1,0,-1
meebits,4.444,181.0,4.2,384,1656201600,37652.78608374,3.846114205000002,61.31232848088336,1,0,-1
meebits,4.6,183.0,4.6,138,1656288000,17154.6,3.8761142050000017,66.42840209605154,1,0,-1
meebits,5.0,181.0,4.8,300,1656374400,41928.64128984,3.911114205000002,76.42191420083734,1,0,-1
meebits,4.8854999999999995,182.0,4.5555,240,1656460800,25348.695204599997,3.967344205000001,69.06555167207513,1,0,-1
meebits,4.48695,180.0,4.332600000000001,348,1656547200,37271.08607106,3.966691705000001,48.67799327231319,0,0,0
meebits,5.1,184.0,5.0,294,1656633600,37339.97985948,4.053292355000001,67.26035187041393,1,0,-1
meebits,4.78,182.0,4.44,300,1656720000,39622.60290996,4.104842355000001,54.40700754673391,1,0,-1
meebits,4.6,184.0,4.211,324,1656806400,36708.5241528,4.199967355,47.96247877844063,0,0,0
meebits,4.291,184.0,4.21,258,1656892800,33848.748981731405,4.263517355,38.24226313898782,0,0,0
meebits,4.56,172.0,3.666,372,1656979200,34898.848832820004,4.338094105000001,49.401105061247705,0,0,0
meebits,4.2,174.0,4.11,408,1657065600,40970.3173194,4.388094105,37.934753509059796,0,1,1
meebits,4.081,195.0,4.0,294,1657152000,34915.24811100001,4.427144105000001,34.614989118949765,0,1,1
meebits,5.71,185.0,4.103,162,1657238400,21660.9905796,4.5511441050000006,73.81935643672328,1,0,-1
meebits,4.29,170.0,0.01,282,1657324800,18077.32909374,4.589944105000001,44.648856878932634,0,1,1
meebits,4.8,158.0,4.48,420,1657411200,14339.965273365082,4.597444105,52.988860429636084,1,0,-1
meebits,5.3,177.0,5.2,888,1657497600,42446.76051346201,4.6241725,60.31643380247479,1,0,-1
meebits,5.5703,167.0,5.5503,420,1657584000,30832.762701360003,4.680187500000001,64.09794002586852,1,0,-1
meebits,5.17,188.0,5.006,300,1657670400,39886.02803321999,4.7381875,54.48642221945289,1,0,-1
meebits,5.1,195.0,5.075,240,1657756800,25696.178635439996,4.7709375,52.75719500323785,1,0,-1
meebits,5.3,177.0,4.5,438,1657843200,41213.96345316,4.813437499999999,57.56682102470927,1,0,-1
meebits,5.48,199.0,4.9561,378,1657929600,42679.15956504,4.865237499999999,61.9273687850714,1,0,-1
meebits,5.1,185.0,5.0,408,1658016000,42580.27268093999,4.8902375,48.71646929355962,0,0,0
meebits,5.0585,186.0,4.6601,354,1658102400,35992.3512,4.893162499999999,47.33788562351171,0,0,0
meebits,4.606,157.0,4.551,192,1658188800,9676.67390142,4.879187499999999,34.1619716177581,0,1,1
meebits,4.5015,153.0,0.6979296612458465,240,1658275200,8577.758206236425,4.879914999999999,31.62124151676471,0,1,1
meebits,4.42,149.0,4.41,258,1658361600,17527.634219159998,4.845914999999999,29.48354230391022,0,1,1
meebits,4.42,137.0,4.31,198,1658448000,10444.75990836,4.827914999999999,29.48354230391022,0,1,1
meebits,3.8,144.0,0.002,312,1658534400,26089.098296999997,4.787914999999999,16.34735586409696,0,1,1
meebits,4.2446,127.0,4.2158,378,1658620800,28484.533461059997,4.785594999999999,40.2212889157032,0,1,1
meebits,4.44,126.0,4.439,318,1658707200,19479.8401032,4.779594999999999,48.32348308029727,0,1,1
meebits,5.4,133.0,4.3044,378,1658793600,32289.007692599997,4.839594999999999,71.79788292120894,1,0,-1
meebits,4.5,141.0,4.2,324,1658880000,30339.419999999995,4.860544999999999,46.85530556828663,0,1,1
meebits,4.1071,121.0,3.9495362116048662,804,1658966400,32834.45858491885,4.780399999999999,39.3883002392858,0,1,1
meebits,4.7477,116.0,4.3512,636,1659052800,33825.35251976034,4.803284999999999,54.2480685516384,0,0,0
meebits,5.442500000000001,107.0,4.8,474,1659139200,30711.916446707764,4.835409999999999,65.66156999535355,1,0,-1
meebits,5.3,130.0,4.98,384,1659225600,30800.700000000004,4.835409999999999,61.714611733169825,1,0,-1
meebits,4.75,138.4,4.5,420,1659312000,31305.246,4.794394999999999,47.84050912183277,0,1,1
meebits,5.5,147.123,4.8,390,1659398400,30340.345799999996,4.810894999999999,62.29070901528354,1,0,-1
meebits,4.99,135.855,4.75,486,1659484800,31155.739200000007,4.805394999999999,50.41810561545317,1,0,-1
meebits,4.94,124.2431,4.49,456,1659571200,30360.554999999997,4.787394999999998,49.2673276603851,0,0,0
meebits,4.75504999,137.4567,4.15,408,1659657600,31053.44009994,4.751147499499998,44.564212487398606,0,0,0
meebits,4.729,133.4055,4.5,474,1659744000,32276.8974,4.732597499499999,43.827602610083254,0,1,1
meebits,5.776960267857143,139.0554,4.51,396,1659830400,31309.97076160715,4.768520512892857,69.32459250041157,1,0,-1
meebits,5.29,139.4242,4.97,420,1659916800,31561.440635218256,4.802720512892857,54.86067799360816,1,0,-1
meebits,4.8986,138.8233,4.4441,450,1660003200,31650.9072,4.822575512892858,45.35359029845005,0,0,0
meebits,4.255,136.7891,4.0556,654,1660089600,32504.73569999401,4.814325512892857,33.441715816368195,0,1,1
meebits,5.15,138.3111,4.067995,888,1660176000,33856.241369999996,4.8508255128928575,54.304058626089194,1,0,-1
meebits,5.34,136.4111,3.6002990503879997,930,1660262400,31148.351994302328,4.927825512892857,57.81303035250207,1,0,-1
meebits,4.33333,135.555,3.6,678,1660348800,26932.56018,4.932262012892858,38.32321530635895,0,1,1
meebits,4.0699621338966026,135.6789,3.99,432,1660435200,26825.958445999073,4.913760119587688,34.517731315956695,0,1,1
meebits,3.6301,136.7543,3.5297,510,1660521600,28527.65951934,4.825265119587688,28.590707555782842,0,1,1
meebits,3.6301,114.5678,3.5,390,1660608000,2673.288,4.781770119587688,28.590707555782842,0,1,1
meebits,3.41,6.1,3.12,420,1660694400,1915.4100000000003,4.746915119587688,25.206682243922586,0,1,1
meebits,3.368995,5.0,0.003,468,1660780800,1854.183594056742,4.677979869587688,24.530533145249954,0,1,1
meebits,2.94,4.1,2.825,426,1660867200,1576.1640000000002,4.552854869587688,18.16008384926409,0,1,1
meebits,3.1,4.9,2.8002990850360003,414,1660953600,1515.2297945102162,4.442854869587688,26.99846694460949,0,1,1
meebits,3.3,5.89,3.08,372,1661040000,1357.9680000000003,4.370354869587688,37.538460728575735,0,1,1
meebits,3.1,5.0,3.03,456,1661126400,1737.0251998800002,4.250354869587687,31.79943926320636,0,1,1
meebits,3.2202,5.4,3.000299062007,216,1661212800,869.618994372042,4.161864869587688,38.82556388643621,0,1,1
meebits,3.25,5.0873,3.25,36,1661299200,137.74980000000002,4.077364869587688,40.7182167738768,0,1,1
meebits,3.17,8.5,3.17,60,1661385600,266.5491007182,3.998112370087688,36.888427527800125,0,1,1
meebits,3.208,5.9,3.208,84,1661472000,319.188,3.922062370087688,40.22651945816425,0,1,1
meebits,3.000299054556,4.4,3.000299054556,66,1661558400,237.50879432733603,3.78322930942263,29.54851963256781,0,1,1
meebits,3.609,4.98,3.609,36,1661644800,139.074,3.6991793094226297,64.28166743405271,0,0,0
meebits,3.16,3.95,3.16,36,1661731200,128.76,3.612249309422629,44.19272161677521,0,1,1
meebits,3.1514233976317247,4.69,3.1514233976317247,66,1661817600,244.90910032579035,3.5570704793042163,43.86540271731858,0,1,1
meebits,3.0,3.5,3.0,78,1661904000,267.65999999999997,3.449570479304216,37.70258666958895,0,1,1
meebits,2.810299014217,3.8,2.810299014217,18,1661990400,60.661794085302,3.323085430015065,30.903489871430946,0,1,1
meebits,3.15,4.3,3.15,78,1662076800,286.4494893175448,3.2639189300150653,50.77409258366936,0,0,0
meebits,3.057379334902159,6.6,3.057379334902159,72,1662163200,285.6035174094129,3.2132897900653434,46.241868228411,0,1,1
meebits,3.3334047619047613,6.5,3.3334047619047613,42,1662249600,167.78222857142856,3.1984550281605815,59.65685361390426,1,0,-1
meebits,3.2379047619047614,3.85,3.2379047619047614,48,1662336000,173.66342857142857,3.178845266255819,53.84571205404703,1,0,-1
meebits,3.277,7.1,3.277,36,1662422400,156.40200000000002,3.1721952662558195,56.03709365033838,1,0,-1
meebits,3.12811,4.45,3.12811,36,1662508800,135.63666,3.1601510162558197,45.7062997225449,0,1,1
meebits,3.091,7.2751499,3.091,78,1662595200,300.99689939999996,3.16770101625582,43.22365258355028,0,1,1
meebits,2.98,8.989,2.98,42,1662681600,194.7684285714286,3.1617010162558197,35.92730363698814,0,1,1
meebits,3.55,4.4,3.55,24,1662768000,94.2,3.1742010162558194,69.24819586074426,1,0,-1
meebits,3.48,7.25,3.48,18,1662854400,86.5452,3.193201016255819,64.12867752936407,1,0,-1
meebits,3.0,4.1,3.0,66,1662940800,230.6088285714286,3.1821910162558193,39.25398918547232,0,1,1
meebits,2.912,4.0,2.912,36,1663027200,119.43785714285713,3.165291016255819,36.049518653225924,0,1,1
meebits,3.0219,3.55,3.0219,18,1663113600,60.4254,3.1578860162558193,43.27802934735647,0,1,1
meebits,2.7767490929319996,4.5,2.7767490929319996,66,1663200000,216.74972312902057,3.1363234709024193,32.906686537840535,0,1,1
meebits,3.03,5.0,3.03,30,1663286400,119.46,3.1378085181746194,48.7623448111108,0,1,1
meebits,3.29,7.777,3.29,12,1663372800,66.402,3.1218585181746192,60.68547784391676,1,0,-1
meebits,3.0,6.4601,3.0,78,1663459200,282.6606,3.1138585181746192,45.81968943331495,0,1,1
meebits,2.9,6.4641,2.9,72,1663545600,286.5576,3.101287348293033,41.44372330512658,0,1,1
meebits,3.0203,7.749,3.0203,36,1663632000,150.7158,3.102302348293033,48.797176922400034,0,1,1
meebits,3.023,7.4292,3.023,66,1663718400,274.1394,3.1129373975821832,48.9769367247004,0,1,1
meebits,3.15,5.0,3.15,48,1663804800,171.894,3.1129373975821832,57.70699576651415,1,0,-1
meebits,3.15,3.39,3.15,42,1663891200,137.75382000000002,3.1175684308370752,57.70699576651415,1,0,-1
meebits,3.15,12.0,3.15,18,1663977600,109.8006,3.108398192741837,57.70699576651415,1,0,-1
meebits,3.15,7.2,3.15,54,1664064000,211.32,3.104002954646599,57.70699576651413,1,0,-1
meebits,3.15,7.54,3.15,48,1664150400,191.94,3.097652954646599,57.70699576651415,1,0,-1
meebits,2.911,3.99,2.911,24,1664236800,82.4298,3.0867974546465993,29.106123950323866,0,1,1
meebits,2.8201,3.45,2.8201,66,1664323200,205.3410285714286,3.0732524546465987,23.55573455148552,0,1,1
meebits,2.7301,4.0001,2.72,144,1664409600,446.4483285714285,3.060757454646599,19.057905988909912,0,1,1
meebits,2.9,3.325,2.9,24,1664496000,72.75842857142858,3.028257454646599,44.19999528267452,0,1,1
meebits,2.9269,6.5,2.9269,72,1664582400,261.5934,3.0006024546465992,47.43161660272976,0,1,1
meebits,2.9022,46.21997627374551,2.9022,36,1664668800,371.5088590746452,2.9957124546465996,44.47524345287565,0,1,1
meebits,2.91,3.5,2.91,30,1664755200,97.24800000000002,2.9956124546465994,45.808549235198285,0,1,1
meebits,2.75,3.5,2.75,36,1664841600,110.8746,2.9820174546465994,28.35190558703885,0,1,1
meebits,2.822,4.0,2.822,48,1664928000,154.75199999999998,2.984279999999999,40.999128233055075,0,1,1
meebits,2.951404761904761,20.0,2.951404761904761,48,1665014400,263.76842857142856,2.9803502380952374,57.75297188459402,0,0,0
meebits,2.8916,4.75,2.8916,30,1665100800,111.789,2.9604302380952374,49.614221457239864,0,1,1
meebits,3.01,5.1,3.01,24,1665187200,84.96000000000001,2.960930238095237,62.64250252490772,1,0,-1
meebits,3.75,3.75,3.75,6,1665273600,22.5,3.003430238095237,87.63030696704608,1,0,-1
meebits,3.001,6.0,3.001,24,1665360000,92.406,3.0024652380952372,47.463355487691636,0,1,1
meebits,2.9,4.99,2.9,48,1665446400,177.21599999999998,2.996315238095237,44.05926311059533,0,1,1
meebits,2.83,6.95,2.83,66,1665532800,252.79799999999997,2.980315238095237,41.48182954011128,0,1,1
meebits,2.7002990535810003,3.5,2.7002990535810003,66,1665619200,214.441794321486,2.957830190774287,36.53211467212241,0,1,1
meebits,2.9,3.9,2.9,24,1665705600,79.74600000000001,2.945330190774287,48.38546875317643,0,1,1
meebits,2.675,5.25,2.675,36,1665792000,117.46198449296855,2.9215801907742867,38.309145298481624,0,1,1
meebits,3.1,8.5,3.1,24,1665878400,115.44955592154,2.919080190774287,58.644032183309726,1,0,-1
meebits,2.8,3.5,2.8,54,1665964800,164.77859999999998,2.9135301907742868,45.430690888659534,0,1,1
meebits,3.042,4.5,3.042,42,1666051200,144.6534,2.924625190774287,55.53319203708442,1,0,-1
meebits,2.8001,8.99,2.8001,30,1666137600,166.0206,2.9281251907742867,45.10057925463749,0,1,1
meebits,2.8,3.3,2.8,30,1666224000,90.54,2.923125190774287,45.09620146833866,0,1,1
meebits,2.75,3.7,2.75,42,1666310400,131.316,2.9142801907742863,42.51683313426844,0,1,1
meebits,2.45325,4.636319073083779,2.45325,54,1666396800,158.42174300993125,2.891832690774286,29.850400851686448,0,1,1
meebits,2.71,3.33,2.71,30,1666483200,87.15,2.881832690774286,46.94471814267923,0,1,1
meebits,2.721,2.92,2.721,18,1666569600,50.226,2.8803826907742858,47.628183412979546,0,1,1
meebits,2.715,2.9,2.715,30,1666656000,82.83,2.875032690774286,47.213494381816936,0,1,1
meebits,2.6665000000000005,4.35,2.5694047619047615,228,1666742400,695.6418285714286,2.8607874526790478,43.395754978775784,0,1,1
meebits,2.73,3.9,2.73,30,1666828800,90.4806,2.8527074526790477,50.01114326127437,0,0,0
meebits,2.85,15.5,2.85,54,1666915200,251.784,2.844707452679048,60.8260198927894,1,0,-1
meebits,2.9,4.9,2.9,30,1667001600,104.51999999999998,2.802207452679048,64.79313245244249,1,0,-1
meebits,2.72,5.1,2.72,48,1667088000,162.3,2.788157452679048,44.50961801744948,0,1,1
meebits,2.73,5.67,2.73,36,1667174400,127.002,2.779657452679048,45.6902899016159,0,1,1
meebits,2.7041,9.09,2.7,276,1667260800,924.30654,2.7733624526790477,42.74577041451952,0,1,1
meebits,2.96,5.55,2.82,276,1667347200,965.8824,2.786347499999998,68.11988619230006,1,0,-1
meebits,3.0,25.0,2.89,630,1667433600,2450.0906628571424,2.791347499999998,70.66048446650662,1,0,-1
meebits,3.06,7.3,2.96,132,1667520000,483.282,2.8105974999999983,74.47457035495545,1,0,-1
meebits,2.770299067337,4.95,2.770299067337,54,1667606400,177.83339440402202,2.794112453366848,41.73188949961627,0,1,1
meebits,2.8559047619047613,12.0,2.8559047619047613,78,1667692800,300.5994285714286,2.7969076914620863,49.872307677643875,0,0,0
meebits,2.9,5.5,2.9,42,1667779200,143.13,2.7898076914620864,54.00930117814596,1,0,-1
meebits,2.745,3.3,2.745,42,1667865600,123.16442857142856,2.787052691462086,39.636232198340124,0,1,1
meebits,2.495,33.5,2.473904761904761,198,1667952000,1066.192776584718,2.771802691462086,25.79582853247105,0,1,1
meebits,2.4,10.1,2.4,84,1668038400,273.80699999999996,2.754302691462086,22.12594826650755,0,1,1
meebits,2.3784047619047612,4.75,2.3784047619047612,84,1668124800,233.0916114120151,2.750560429557324,21.26626582576692,0,1,1
meebits,2.5,2.81,2.5,30,1668211200,77.72999999999999,2.740060429557324,38.1737091422954,0,1,1
meebits,2.532,3.8,2.532,42,1668297600,127.3194,2.7306104295573244,42.253046230656814,0,1,1
meebits,2.3501,3.0,2.3501,66,1668384000,175.73039999999995,2.712365429557324,28.766596949599677,0,1,1
meebits,2.4,4.99,2.4,66,1668556800,183.5766,2.699040429557324,35.793973890192156,0,1,1
meebits,2.406,15.0,2.406,72,1668643200,377.03955,2.682840429557324,36.73208397352807,0,1,1
meebits,2.4201,6.98,2.4201,72,1668729600,247.0086000000001,2.661345429557324,39.33576980165866,0,1,1
meebits,2.5930165406249994,8.69,2.59,108,1668816000,341.7250762234007,2.6459962565885737,62.80228996721782,0,0,0
meebits,2.681,15.8,2.681,90,1668902400,348.82860000000005,2.644046256588574,70.14705207588662,1,0,-1
meebits,2.5501,13.8801,2.5501,60,1668988800,284.1612,2.635051256588574,51.30685157943656,0,0,0
meebits,2.55,8.01,2.55,24,1669075200,96.9,2.627346256588574,51.293695985634194,0,0,0
